stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,mechanism,imputer_display,protocol,source_artifact
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,3,0.8953440054752074,0.8933688387635756,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142856,0.8723404255319149,0.8817204301075269,0.8631578947368421,0.8043478260869565,0.7872340425531915,0.8222222222222222,0.975609756097561,1.0,0.9523809523809524,1050,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,4,0.8739475615493981,0.8662520121441817,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9295774647887324,0.9166666666666666,0.9428571428571428,0.875,0.865979381443299,0.8842105263157894,0.7529411764705882,0.8,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,1050,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,5,0.8752172136584129,0.8533378901799955,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7435897435897436,0.8529411764705882,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1050,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,3,1,0.8795381553394207,0.871313700918964,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9124087591240876,0.9328358208955224,0.8928571428571429,0.8768472906403941,0.8240740740740741,0.936842105263158,0.8314606741573034,0.8409090909090909,0.8222222222222222,0.8974358974358975,0.9722222222222222,0.8333333333333334,1050,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,3,2,0.9023853883757385,0.8892543859649124,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9383561643835616,0.9013157894736842,0.9785714285714284,0.8972972972972973,0.9222222222222224,0.8736842105263158,0.8470588235294118,0.9,0.8,0.926829268292683,0.95,0.9047619047619048,1050,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,3,3,0.8876917752813717,0.8847848788638263,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142856,0.8663101604278075,0.8804347826086957,0.8526315789473684,0.7956989247311828,0.7708333333333334,0.8222222222222222,0.9629629629629628,1.0,0.9285714285714286,1050,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,3,4,0.8718666671682431,0.8672962895042484,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9142857142857144,0.9142857142857144,0.9142857142857144,0.8762886597938144,0.8585858585858586,0.8947368421052632,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,1050,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,3,5,0.8708307402362556,0.8471348826611985,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9183673469387756,0.8766233766233766,0.9642857142857144,0.875,0.865979381443299,0.8842105263157894,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1050,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,4,1,0.8687728937728938,0.8657059314954052,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9084249084249084,0.9323308270676692,0.8857142857142857,0.88,0.8380952380952381,0.9263157894736842,0.8333333333333334,0.7843137254901961,0.8888888888888888,0.8533333333333334,0.9696969696969696,0.7619047619047619,1051,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,4,2,0.9042397357432612,0.8910401002506266,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9419795221843004,0.9019607843137256,0.9857142857142858,0.9021739130434784,0.9325842696629212,0.8736842105263158,0.8571428571428571,0.9230769230769232,0.8,0.9156626506024096,0.926829268292683,0.9047619047619048,1051,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,4,3,0.8688756476644417,0.8639933166248956,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.912280701754386,0.896551724137931,0.9285714285714286,0.8342245989304813,0.8478260869565217,0.8210526315789474,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,1051,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,4,4,0.8771968444077858,0.8705753204148583,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9252669039145908,0.9219858156028368,0.9285714285714286,0.8923076923076924,0.87,0.9157894736842104,0.7529411764705882,0.8,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,1051,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,4,5,0.8693007944774126,0.8461950330371383,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.910958904109589,0.875,0.95,0.8762886597938144,0.8585858585858586,0.8947368421052632,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1051,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,1,0.872639992760655,0.8698725981620719,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9044117647058824,0.9318181818181818,0.8785714285714286,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.8421052631578947,0.8,0.8888888888888888,0.868421052631579,0.9705882352941176,0.7857142857142857,1051,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,2,0.9041057515876462,0.8892543859649124,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8972972972972973,0.9222222222222224,0.8736842105263158,0.8571428571428571,0.9230769230769232,0.8,0.926829268292683,0.95,0.9047619047619048,1051,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,3,0.8723617377724472,0.864546783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.908450704225352,0.8958333333333334,0.9214285714285714,0.8481675392670157,0.84375,0.8526315789473684,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.951219512195122,0.975,0.9285714285714286,1051,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,4,0.8847682809291385,0.8776669824968927,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142856,0.8900523560209425,0.8854166666666666,0.8947368421052632,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.9367088607594936,0.9736842105263158,0.902439024390244,1051,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,5,0.8734349069029222,0.849766461608567,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9183673469387756,0.8766233766233766,0.9642857142857144,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1051,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,4,1,0.8768392963665812,0.8734440267335004,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9124087591240876,0.9328358208955224,0.8928571428571429,0.8844221105527639,0.8461538461538461,0.9263157894736842,0.8421052631578947,0.8,0.8888888888888888,0.868421052631579,0.9705882352941176,0.7857142857142857,1051,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,4,2,0.9041057515876462,0.8892543859649124,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8972972972972973,0.9222222222222224,0.8736842105263158,0.8571428571428571,0.9230769230769232,0.8,0.926829268292683,0.95,0.9047619047619048,1051,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,4,3,0.8735715129320231,0.8692564745196325,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9187279151943464,0.9090909090909092,0.9285714285714286,0.8465608465608465,0.851063829787234,0.8421052631578947,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,1051,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,4,4,0.8797227477126961,0.8734992970230455,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028368,0.9154929577464788,0.9285714285714286,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,1051,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,4,5,0.8790571333420266,0.8541837548416497,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9251700680272108,0.8831168831168831,0.9714285714285714,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7631578947368421,0.90625,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1051,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,5,1,0.8462770983390322,0.8422932330827069,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8921933085501859,0.9302325581395348,0.8571428571428571,0.8585365853658536,0.8,0.9263157894736842,0.7659574468085106,0.7346938775510204,0.8,0.868421052631579,0.9705882352941176,0.7857142857142857,1052,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,5,2,0.8973387746566831,0.8877610693400168,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9315068493150684,0.8947368421052632,0.9714285714285714,0.8901098901098901,0.9310344827586208,0.8526315789473684,0.8409090909090909,0.8604651162790697,0.8222222222222222,0.926829268292683,0.95,0.9047619047619048,1052,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,5,3,0.8721817995490879,0.864640768588137,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9198606271777005,0.8979591836734694,0.9428571428571428,0.8449197860962567,0.8586956521739131,0.8315789473684211,0.7727272727272727,0.7906976744186046,0.7555555555555555,0.951219512195122,0.975,0.9285714285714286,1052,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,5,4,0.8777456530664223,0.8709731646188643,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9361702127659576,0.9295774647887324,0.9428571428571428,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.925,0.9487179487179488,0.902439024390244,1052,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,5,5,0.8661875054638706,0.8447738664843928,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9183673469387756,0.8766233766233766,0.9642857142857144,0.8691099476439791,0.8645833333333334,0.8736842105263158,0.7272727272727273,0.8484848484848485,0.6363636363636364,0.95,1.0,0.9047619047619048,1052,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,1,0.8546870727446474,0.8525584795321637,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8929889298892989,0.9236641221374046,0.8642857142857143,0.8656716417910447,0.8207547169811321,0.9157894736842104,0.7916666666666666,0.7450980392156863,0.8444444444444444,0.868421052631579,0.9705882352941176,0.7857142857142857,1052,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,2,0.9033536543738836,0.8901002506265665,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347079037800688,0.9006622516556292,0.9714285714285714,0.9032258064516128,0.9230769230769232,0.8842105263157894,0.8372093023255814,0.8780487804878049,0.8,0.9382716049382716,0.9743589743589745,0.9047619047619048,1052,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,3,0.8775262728786365,0.8714390142021721,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142856,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.963855421686747,0.975609756097561,0.9523809523809524,1052,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,4,0.8791053630754628,0.8717135827373311,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.8775510204081632,0.8514851485148515,0.9052631578947368,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.95,0.9743589743589745,0.926829268292683,1052,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,5,0.8734349069029222,0.849766461608567,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9183673469387756,0.8766233766233766,0.9642857142857144,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,1052,mcar,KNN,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,5,1,0.8569912900879092,0.8531015037593985,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8978102189781022,0.917910447761194,0.8785714285714286,0.864321608040201,0.8269230769230769,0.9052631578947368,0.8125,0.7647058823529411,0.8666666666666667,0.8533333333333334,0.9696969696969696,0.7619047619047619,1052,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,5,2,0.8939722955709261,0.8799289891395154,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040816,0.8961038961038961,0.9857142857142858,0.9021739130434784,0.9325842696629212,0.8736842105263158,0.8192771084337349,0.8947368421052632,0.7555555555555555,0.9156626506024096,0.926829268292683,0.9047619047619048,1052,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,5,3,0.878915259343631,0.8752088554720134,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9187279151943464,0.9090909090909092,0.9285714285714286,0.8465608465608465,0.851063829787234,0.8421052631578947,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.963855421686747,0.975609756097561,0.9523809523809524,1052,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,5,4,0.8734695275490703,0.8682361391283087,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028368,0.9154929577464788,0.9285714285714286,0.875,0.865979381443299,0.8842105263157894,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,1052,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,MissForest,EnsembleSoft,0.05,5,5,0.8823262425360028,0.861400660742766,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9246575342465754,0.8881578947368421,0.9642857142857144,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7692307692307693,0.8823529411764706,0.6818181818181818,0.95,1.0,0.9047619047619048,1052,mcar,MissForest,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,6,1,0.8466808098280985,0.8390664160401002,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8978102189781022,0.917910447761194,0.8785714285714286,0.8613861386138614,0.8130841121495327,0.9157894736842104,0.7741935483870968,0.75,0.8,0.8533333333333334,0.9696969696969696,0.7619047619047619,1053,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
classification,SimpleMean,EnsembleSoft,0.05,6,2,0.8935595360061699,0.8806704260651629,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9319727891156464,0.8896103896103896,0.9785714285714284,0.9010989010989012,0.942528735632184,0.8631578947368421,0.8275862068965517,0.8571428571428571,0.8,0.9135802469135802,0.9487179487179488,0.8809523809523809,1053,mcar,Mean,imputer_within_cv,metabric_full_20260724_185916
