imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,recall,0.7593939393939394,0.06318212756043828,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,f1,0.9201466102790411,0.03456285207815348,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,precision,0.9595968510399822,0.030547340867015823,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,recall,0.8852961672473867,0.05115307153053132,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,f1,0.9170082441464713,0.0153400830262148,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,precision,0.90383862699063,0.017958899164575513,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,recall,0.9321428571428574,0.03981553676556464,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,f1,0.867463873756625,0.016927006303243213,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,precision,0.86260831386537,0.040273371553232545,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,recall,0.8745263157894736,0.028912878584191445,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,f1,0.7930290875031162,0.035684351061468576,50
