mechanism,missing_rate,method,gene,rmse_mean,rmse_std,mae_mean,mae_std,n_reps
mcar,0.1,KNN,CDH3,0.8648670491647561,0.02707526091649652,0.6638243627304294,0.015201839164983482,5
mcar,0.1,KNN,CENPF,0.5279393268233906,0.01348785577977992,0.41260192717025157,0.015167454111517622,5
mcar,0.1,KNN,CEP55,0.36172328268972787,0.013257937424034421,0.2775624107075726,0.00765973591426776,5
mcar,0.1,KNN,CXXC5,0.6276834161006667,0.021844954289857218,0.47732039483713057,0.011824009694759349,5
mcar,0.1,KNN,EGFR,0.5701460652034303,0.1212512982735224,0.2993420734861343,0.01953714679983379,5
mcar,0.1,KNN,ERBB2,0.7729972334057627,0.028608619023389813,0.5697344598722116,0.026146913564194924,5
mcar,0.1,KNN,ESR1,0.9257564640183145,0.07031816128422474,0.7220657383903921,0.04240486621385172,5
mcar,0.1,KNN,EXO1,0.37392069620284124,0.019141894222728568,0.2895550498004077,0.018779716564313195,5
mcar,0.1,KNN,FGFR4,0.837682546210889,0.06522933311403346,0.5769472428782602,0.02935646874116206,5
mcar,0.1,KNN,FOXA1,0.4862358181529289,0.04087954307793424,0.3587802843206754,0.014535434409100522,5
mcar,0.1,KNN,FOXC1,0.7618041876455454,0.08128468349622865,0.5680443451653117,0.04323982617256413,5
mcar,0.1,KNN,GPR160,0.6509555329632087,0.02013938402628629,0.51871839530006,0.019964472485253723,5
mcar,0.1,KNN,GRB7,0.7491589554781427,0.07916442241360758,0.5215466718590268,0.03739716745361317,5
mcar,0.1,KNN,KIF2C,0.33748578093042436,0.02652405797921495,0.2530077861351674,0.016315366650236425,5
mcar,0.1,KNN,KRT14,0.7887627588597254,0.12933653149859975,0.5485534254381714,0.05868104450249498,5
mcar,0.1,KNN,KRT17,0.9403338641692397,0.03898113779638605,0.7288395440714852,0.025873779992631275,5
mcar,0.1,KNN,KRT5,0.6632979183479897,0.021333237116628143,0.38866322123819463,0.008417073971408458,5
mcar,0.1,KNN,MAPT,1.1566499928916472,0.05981854028602544,0.8785945681871711,0.04741791630056719,5
mcar,0.1,KNN,MDM2,0.23837176457499543,0.04566989268097447,0.1691843641183011,0.012687638493930092,5
mcar,0.1,KNN,MELK,0.45663549350800475,0.03495210513739455,0.3496968462171797,0.02385890590855165,5
mcar,0.1,KNN,MIA,0.5348447720044722,0.10465545303629949,0.3219838620410841,0.05028342503691606,5
mcar,0.1,KNN,MKI67,0.2301375892926855,0.009860381941939993,0.17561543464273538,0.011278522754912522,5
mcar,0.1,KNN,MLPH,0.7114653026987166,0.03300564999678783,0.530776283717137,0.020162439461185972,5
mcar,0.1,KNN,MMP11,1.2719017412698697,0.070324760987477,0.9960368514738228,0.06383723189510286,5
mcar,0.1,KNN,MYBL2,0.17648721620738772,0.01728847863609861,0.13889843947805763,0.012828286033772266,5
mcar,0.1,KNN,MYC,0.90991336008444,0.08692501862410988,0.7136335807593305,0.06386721208774727,5
mcar,0.1,KNN,NAT1,1.3801683280127772,0.0692785035994207,1.0487359528449638,0.0505050206668225,5
mcar,0.1,KNN,NDC80,0.3176317398540168,0.008646488649605951,0.23779358729483077,0.009541370471396322,5
mcar,0.1,KNN,NUF2,0.3436730070491867,0.04204835865662093,0.2444449384106652,0.009916442407342177,5
mcar,0.1,KNN,ORC6,0.4174671879924018,0.02377925311356958,0.3450094549410406,0.020885602574225864,5
mcar,0.1,KNN,PGR,0.8626257102194511,0.05284226428227636,0.6524228615448862,0.04568544557931995,5
mcar,0.1,KNN,PHGDH,1.0100934417925893,0.047089465839765456,0.7866215640297438,0.05347761627272799,5
mcar,0.1,KNN,PTTG1,0.4686496473067061,0.01802647309514326,0.37528812930824024,0.01680854867224093,5
mcar,0.1,KNN,RRM2,0.3865412149467175,0.015554991094001618,0.2946416032055724,0.012054414276009843,5
mcar,0.1,KNN,SFRP1,0.9865596564942415,0.04681450507412691,0.7553030115080481,0.0320485580441483,5
mcar,0.1,KNN,SLC39A6,1.0906000246101637,0.05465900195479617,0.8669595490113501,0.03765818589534928,5
mcar,0.1,KNN,TMEM45B,0.5380524748309284,0.012831271862971377,0.3940897406452091,0.015688358202322894,5
mcar,0.1,KNN,TYMS,0.5939109294466751,0.0223396506925308,0.4669412682418795,0.020059442062945358,5
mcar,0.1,KNN,UBE2C,0.5366672537351077,0.014517999366648228,0.4084849385054773,0.010163279705682041,5
mcar,0.1,KNN,UBE2T,0.49330999035181744,0.024041503982264345,0.39223112673218263,0.016586889511110998,5
mcar,0.1,Mean,ACTR3B,0.7110223764986146,0.03443639539105458,0.45647412087839756,0.0163278794388826,5
mcar,0.1,Mean,ANLN,0.5762578873210474,0.021769788521927926,0.4600592257618,0.017487865561932166,5
mcar,0.1,Mean,BAG1,0.34721493899657646,0.03435312551932473,0.2531780808976922,0.023888221521283892,5
mcar,0.1,Mean,BCL2,1.1094653439990299,0.03379458231022926,0.908305384808682,0.04173807013601986,5
mcar,0.1,Mean,BIRC5,0.9328940294379384,0.03612196330584559,0.7443192552448624,0.027578590157313475,5
mcar,0.1,Mean,BLVRA,0.7095762852696834,0.018062287193719367,0.5606059784824023,0.012471233582638633,5
mcar,0.1,Mean,CCNB1,0.6016231817203104,0.029669353681187838,0.4748608793147849,0.027657375519486594,5
mcar,0.1,Mean,CCNE1,0.8626958853058209,0.06407679143139255,0.628623260835211,0.028998257834067887,5
mcar,0.1,Mean,CDC20,1.1463035438123215,0.042699128769999296,0.9320713813580982,0.03357603846926279,5
mcar,0.1,Mean,CDC6,0.22689713604192474,0.05064018357358879,0.14466595566590712,0.01654593613363194,5
mcar,0.1,Mean,CDH3,1.2392383262902746,0.0693535981920475,0.9964232428390474,0.05820139731222777,5
mcar,0.1,Mean,CENPF,0.7902225689468076,0.045863895794706455,0.6343542956375641,0.044995013293355444,5
mcar,0.1,Mean,CEP55,0.7166231777053933,0.027884139727523155,0.5721408549220046,0.028884685284378018,5
mcar,0.1,Mean,CXXC5,0.7629825613709886,0.021209817670060766,0.5796958513707373,0.02010869319517392,5
mcar,0.1,Mean,EGFR,0.8029431817208581,0.1136049434008087,0.5164434022282219,0.023146038791072212,5
mcar,0.1,Mean,ERBB2,1.2802689619141854,0.05471004057387705,0.9347539376336126,0.04790852729415459,5
mcar,0.1,Mean,ESR1,2.114706978298608,0.0785524824585741,1.714775940132289,0.058059594746861065,5
mcar,0.1,Mean,EXO1,0.7520520839436446,0.023111167782067465,0.6223040491325097,0.02343026149850768,5
mcar,0.1,Mean,FGFR4,1.078449135697284,0.11478544797954435,0.7895077379332154,0.04639467429550539,5
mcar,0.1,Mean,FOXA1,1.4856453657193922,0.21340652067781182,0.9247621966873572,0.11699413996176836,5
mcar,0.1,Mean,FOXC1,1.4538495035854238,0.13587861953091862,1.0107331036476004,0.08210313665605617,5
mcar,0.1,Mean,GPR160,0.8073320620596209,0.03832897063592516,0.6397143064376438,0.02935297093394888,5
mcar,0.1,Mean,GRB7,1.3347192561583818,0.07994282409689227,0.9447802300177577,0.06023449204336006,5
mcar,0.1,Mean,KIF2C,0.7382183469670344,0.019114288063800722,0.5980470665986454,0.023661743264446297,5
mcar,0.1,Mean,KRT14,1.311498833577796,0.09753345493057129,1.0166144432324533,0.05711517700218496,5
mcar,0.1,Mean,KRT17,1.6313370261296734,0.027677287645465194,1.3482479218008325,0.02112948985978296,5
mcar,0.1,Mean,KRT5,1.1822027291263917,0.09963769288196539,0.8327612552557573,0.05902147876566104,5
mcar,0.1,Mean,MAPT,1.5417166459306415,0.06949651917771624,1.3149909210096398,0.07397944965492907,5
mcar,0.1,Mean,MDM2,0.24260567302174701,0.05225535462312756,0.16768247580346063,0.0180187028262179,5
mcar,0.1,Mean,MELK,0.9342843063162519,0.04756974865676438,0.761847121893131,0.038433464466400134,5
mcar,0.1,Mean,MIA,0.7318005769504492,0.08510133444899443,0.4219199512977204,0.03901778078352774,5
mcar,0.1,Mean,MKI67,0.32230401853934226,0.02257563049968574,0.25215123399773903,0.01768911474014526,5
mcar,0.1,Mean,MLPH,1.5643081952842641,0.15131723572817862,1.057786637752108,0.07348260681514875,5
mcar,0.1,Mean,MMP11,1.3602317554258536,0.041985231573391804,1.104446519227601,0.044354935156838866,5
mcar,0.1,Mean,MYBL2,0.16578282571521852,0.015881189617519574,0.12796579607347935,0.01402780595157385,5
mcar,0.1,Mean,MYC,1.0762736812584384,0.07134759090582879,0.872277995485978,0.06569697886682696,5
mcar,0.1,Mean,NAT1,1.9549303334341388,0.07510255102159716,1.734840076630907,0.09011963887748732,5
mcar,0.1,Mean,NDC80,0.4998880919615961,0.02250167944018883,0.3790987520144501,0.015268352911433894,5
mcar,0.1,Mean,NUF2,0.414483923780791,0.03540443718769621,0.3102235827521004,0.00871942776380009,5
mcar,0.1,Mean,ORC6,0.419295147116873,0.011421607673191567,0.351773640966848,0.013953698988073178,5
mcar,0.1,Mean,PGR,1.0519937568326956,0.06356234944856713,0.8831379060033347,0.04790628738831065,5
mcar,0.1,Mean,PHGDH,1.346073314144661,0.061522611734987846,1.0605014710098253,0.04720040838869859,5
mcar,0.1,Mean,PTTG1,0.9465126680159417,0.033909205130566035,0.7543832147848795,0.02776521295030484,5
mcar,0.1,Mean,RRM2,0.4683649870529609,0.01704497499544125,0.3758647816543111,0.019169025079919775,5
mcar,0.1,Mean,SFRP1,1.6795955724506804,0.05276012620755327,1.3643388599718878,0.0503032327997854,5
mcar,0.1,Mean,SLC39A6,1.666560704162523,0.04890960209518284,1.4158190765570249,0.05863463390519927,5
mcar,0.1,Mean,TMEM45B,0.598384431231161,0.03463791839903643,0.45503526678518397,0.024723956280980324,5
mcar,0.1,Mean,TYMS,0.8657636805405252,0.0571730920143105,0.6965859337479111,0.05119283217323603,5
mcar,0.1,Mean,UBE2C,1.1675275252715984,0.02203541117929525,0.9500993726220563,0.019600053333022255,5
mcar,0.1,Mean,UBE2T,0.778947200653807,0.0435376407594965,0.6183388942239316,0.032057374805801696,5
mcar,0.1,MissForest,ACTR3B,0.4915319722653811,0.08499550976421959,0.3217306305203154,0.031675135221899825,5
mcar,0.1,MissForest,ANLN,0.3044530407914337,0.022996739695509652,0.22878168441338573,0.013006906773531694,5
mcar,0.1,MissForest,BAG1,0.315075872983238,0.034579085085513835,0.2253215623335537,0.026244513891233195,5
mcar,0.1,MissForest,BCL2,0.693642565630588,0.06879509004642967,0.5314092811882251,0.048283576671478555,5
mcar,0.1,MissForest,BIRC5,0.5157193471950661,0.03965149471585975,0.38001166268856246,0.02294607668616361,5
mcar,0.1,MissForest,BLVRA,0.617641773125059,0.037849535618556855,0.4670282486683015,0.027065815158552144,5
mcar,0.1,MissForest,CCNB1,0.3751505268359945,0.015802044964268742,0.2863144029776022,0.009242679791704426,5
mcar,0.1,MissForest,CCNE1,0.4920341160739958,0.03758681959395193,0.33284565376644915,0.017454012264680227,5
mcar,0.1,MissForest,CDC20,0.39942133237542127,0.03592597090834697,0.30534816193378,0.02615943951922154,5
mcar,0.1,MissForest,CDC6,0.20414738700217802,0.037370330070471185,0.14156311803482483,0.01482074466238271,5
mcar,0.1,MissForest,CDH3,0.788990499648922,0.03268605050314466,0.6127413840270304,0.013711552940688662,5
mcar,0.1,MissForest,CENPF,0.4479293412636826,0.038552246431291855,0.34785568403451667,0.02428962992894609,5
mcar,0.1,MissForest,CEP55,0.29918810570009896,0.025396840161387504,0.22765480430480967,0.018211385390431798,5
mcar,0.1,MissForest,CXXC5,0.5681698832503042,0.02358279714011205,0.4364572802230852,0.018659984819335704,5
mcar,0.1,MissForest,EGFR,0.5651978861365905,0.11877507373071011,0.29332531472964823,0.014329448261371367,5
mcar,0.1,MissForest,ERBB2,0.6592122639073299,0.08009610811410128,0.44533996099456746,0.02975859383391513,5
mcar,0.1,MissForest,ESR1,0.8711429584610173,0.022730922188501566,0.6903608718995585,0.023750171944309017,5
mcar,0.1,MissForest,EXO1,0.31849188192983763,0.025268858479730025,0.2434035955672298,0.016466512078052744,5
mcar,0.1,MissForest,FGFR4,0.815179018196253,0.0759501878319029,0.5721029420886403,0.04148325012441035,5
mcar,0.1,MissForest,FOXA1,0.4650137738947868,0.04023642618536316,0.3463083726831825,0.021941091258012097,5
mcar,0.1,MissForest,FOXC1,0.7324160523599937,0.050287921623431195,0.540077821718833,0.034252203291504045,5
mcar,0.1,MissForest,GPR160,0.6079451528451448,0.03469583170328311,0.4767429916159952,0.024864051153661994,5
mcar,0.1,MissForest,GRB7,0.6447251565464607,0.11753692079238404,0.4028730113901702,0.030539032818431906,5
mcar,0.1,MissForest,KIF2C,0.25993242478729217,0.015518165980840078,0.19938132368493938,0.010458322092425199,5
mcar,0.1,MissForest,KRT14,0.6751475702796009,0.0802236531542895,0.40372839815643813,0.04272490792606645,5
mcar,0.1,MissForest,KRT17,0.708119871114739,0.07089376451573605,0.5062483202053827,0.03625650586706484,5
mcar,0.1,MissForest,KRT5,0.5983719283697759,0.05144843195702536,0.3261809979422636,0.02785821554649753,5
mcar,0.1,MissForest,MAPT,1.056059649282325,0.03862572135442997,0.826271784145292,0.02622148963340656,5
mcar,0.1,MissForest,MDM2,0.2322472970340675,0.04867074608037825,0.16209623076782048,0.01703377182333468,5
mcar,0.1,MissForest,MELK,0.4007926969431078,0.03286948323509266,0.29772577690521707,0.01820108065685937,5
mcar,0.1,MissForest,MIA,0.46674132303146365,0.08876117850654444,0.277397438972499,0.037697301578259804,5
mcar,0.1,MissForest,MKI67,0.20202516900541534,0.010568863630919327,0.1514824658231703,0.0067652039598716535,5
mcar,0.1,MissForest,MLPH,0.6399344041457574,0.033196634257298976,0.4886227059998262,0.012228345328232589,5
mcar,0.1,MissForest,MMP11,1.220242280534087,0.07241775996771639,0.9784214014378486,0.06374020854427614,5
mcar,0.1,MissForest,MYBL2,0.16358243796995423,0.018681772047432255,0.128335409109502,0.015317948784414665,5
mcar,0.1,MissForest,MYC,0.8146101165898566,0.057319043998242405,0.6536194901498806,0.043411008897271,5
mcar,0.1,MissForest,NAT1,1.3044172240318428,0.054416038439768735,0.9994168536124842,0.028023440852427844,5
mcar,0.1,MissForest,NDC80,0.24364271026501108,0.01256726833116843,0.18753061926740794,0.008107076159375875,5
mcar,0.1,MissForest,NUF2,0.2905603684145672,0.028632866552705947,0.2082546246456229,0.005198518072900551,5
mcar,0.1,MissForest,ORC6,0.39218780764963085,0.021662928711824438,0.3198983107282506,0.02059515759889382,5
mcar,0.1,MissForest,PGR,0.8255152265147927,0.05621214599369962,0.6332108286668154,0.048360092057274116,5
mcar,0.1,MissForest,PHGDH,0.9661231325697622,0.04404594637316776,0.7578803884071043,0.03740462596810864,5
mcar,0.1,MissForest,PTTG1,0.4027486700481015,0.03132075106645488,0.31429056389643106,0.022613359918531015,5
mcar,0.1,MissForest,RRM2,0.3404547314260604,0.022102916509882088,0.257266283582197,0.013817441664746764,5
mcar,0.1,MissForest,SFRP1,0.859355495752433,0.07927666520863721,0.652671827136977,0.03527834055827849,5
mcar,0.1,MissForest,SLC39A6,0.982687139025669,0.03576068452095559,0.793811203349775,0.03512737889117373,5
mcar,0.1,MissForest,TMEM45B,0.5139106052772758,0.03959347044137623,0.38561736353788445,0.03515722580500934,5
mcar,0.1,MissForest,TYMS,0.49762451691972903,0.03133900059835518,0.39565959932994954,0.020375013241986015,5
mcar,0.1,MissForest,UBE2C,0.4225602001792397,0.005072245768296455,0.3258972829199288,0.005834777767130806,5
mcar,0.1,MissForest,UBE2T,0.4118279668596635,0.024014606668187596,0.32614563226753013,0.015981079816753726,5
mcar,0.2,KNN,ACTR3B,0.5295344730356804,0.032386654653454534,0.3324346517844955,0.008889866634455878,5
mcar,0.2,KNN,ANLN,0.35605203806836533,0.015028232181577445,0.26690374747606155,0.011988128298722204,5
mcar,0.2,KNN,BAG1,0.31782716544871803,0.017996144131027972,0.2327643204312503,0.009441708511002084,5
mcar,0.2,KNN,BCL2,0.766581642670254,0.040702506318182806,0.5862865953111568,0.024674513560328265,5
mcar,0.2,KNN,BIRC5,0.5595963954865762,0.01835772120385809,0.41845646324679775,0.017297205895425893,5
mcar,0.2,KNN,BLVRA,0.6749748273423919,0.023632707411702116,0.5255696970052469,0.014434860332395867,5
mcar,0.2,KNN,CCNB1,0.463118321671676,0.027976885883090944,0.35879224016800443,0.01885976380690879,5
mcar,0.2,KNN,CCNE1,0.5122847039008358,0.041842699988764026,0.35872292047544657,0.022890868398248235,5
mcar,0.2,KNN,CDC20,0.5767400249971864,0.023521449632311644,0.44940496712005684,0.018002409089377617,5
mcar,0.2,KNN,CDC6,0.22931824250208716,0.023793737100873597,0.15115540951194756,0.006200438677756642,5
mcar,0.2,KNN,CDH3,0.8760500136449988,0.05432328512206286,0.6846794978925026,0.03739096196545075,5
mcar,0.2,KNN,CENPF,0.5396645056695815,0.012131961087766784,0.41480425576466917,0.016496876316545735,5
mcar,0.2,KNN,CEP55,0.3654115288194835,0.027879710147681723,0.28090522638454846,0.019689805564031878,5
mcar,0.2,KNN,CXXC5,0.6227835825376111,0.012837023947143537,0.4771006412682489,0.005477551932787826,5
mcar,0.2,KNN,EGFR,0.5824308161492996,0.04664491787994652,0.3247042583189567,0.014267216149902591,5
mcar,0.2,KNN,ERBB2,0.917593926887449,0.02646244070567469,0.6536802593925992,0.014961865692236676,5
mcar,0.2,KNN,ESR1,1.0093095613601597,0.04457368642273006,0.7623154766421392,0.03034669428061195,5
mcar,0.2,KNN,EXO1,0.39287907999845756,0.011653088068767756,0.30554639918611104,0.009692324981431565,5
mcar,0.2,KNN,FGFR4,0.9092781513472945,0.037756793420726936,0.6224779527365758,0.034732366213073185,5
mcar,0.2,KNN,FOXA1,0.5612795740688227,0.04746593182317263,0.3977858210639259,0.016623307532988577,5
mcar,0.2,KNN,FOXC1,0.7681170474099173,0.030845438498951647,0.5686594932564644,0.02351837458719646,5
mcar,0.2,KNN,GPR160,0.6409880701828954,0.016517310616660487,0.5016142985750143,0.012836752327616845,5
mcar,0.2,KNN,GRB7,0.8151410978286879,0.03711577113266692,0.5640444650027953,0.02443381632935698,5
mcar,0.2,KNN,KIF2C,0.34745098226005666,0.013611248768122395,0.2600225322555042,0.009346958956874405,5
mcar,0.2,KNN,KRT14,0.8784352928879617,0.11404860837626381,0.596052547143141,0.05556130943039867,5
mcar,0.2,KNN,KRT17,0.9563878235755364,0.06731239288747717,0.743189482873387,0.0454613270498869,5
mcar,0.2,KNN,KRT5,0.6306990876359846,0.05889406316639167,0.3819642502464337,0.02102349025036901,5
mcar,0.2,KNN,MAPT,1.1799387550329437,0.05481715753018834,0.9029700249773629,0.02958495198003521,5
mcar,0.2,KNN,MDM2,0.2405228100117341,0.017407166890876794,0.1703345272507597,0.006010808278260285,5
mcar,0.2,KNN,MELK,0.4724870302992145,0.04462245814582015,0.358132711497284,0.030477857601249988,5
mcar,0.2,KNN,MIA,0.47624750514948816,0.015360369959766505,0.29600401745818894,0.013096866023261947,5
mcar,0.2,KNN,MKI67,0.2459482791906507,0.00896811651721886,0.18449716207426572,0.00907156487500927,5
mcar,0.2,KNN,MLPH,0.7255463778453914,0.02727671719625273,0.5466398499699211,0.014754030710875358,5
mcar,0.2,KNN,MMP11,1.3247170207525563,0.01399794118685084,1.0265705141740322,0.009367813643796338,5
mcar,0.2,KNN,MYBL2,0.18206869429245723,0.00812002229667998,0.14087914687150677,0.006048779884730599,5
mcar,0.2,KNN,MYC,0.9289747298990145,0.028320980515459438,0.7419172459049459,0.028136542220239907,5
mcar,0.2,KNN,NAT1,1.3501986212769352,0.048541386208840874,1.0269959328475253,0.038329406644532736,5
mcar,0.2,KNN,NDC80,0.31796918631496435,0.019245490626841014,0.2387340169878558,0.010673376586935764,5
mcar,0.2,KNN,NUF2,0.34743692371177853,0.028044635698862095,0.2472495323534336,0.01216040046742577,5
mcar,0.2,KNN,ORC6,0.4298463851973649,0.019205732173319535,0.35347697783669235,0.01941916648748232,5
mcar,0.2,KNN,PGR,0.9099054013943555,0.04055693759158784,0.6927692427340837,0.035161900722872515,5
mcar,0.2,KNN,PHGDH,1.0393727269313706,0.04914549752415778,0.8208720794315291,0.0288686692600785,5
mcar,0.2,KNN,PTTG1,0.46765007835388045,0.009722212846055966,0.367804392022012,0.005540312318121182,5
mcar,0.2,KNN,RRM2,0.3869527769810553,0.012101502377883417,0.29387280675403565,0.006535660771052484,5
mcar,0.2,KNN,SFRP1,1.0092734154768799,0.07546813147785415,0.7610870151799561,0.037954504309932885,5
mcar,0.2,KNN,SLC39A6,1.1613433122204448,0.05066372144241769,0.9233587203542737,0.048222592295781415,5
mcar,0.2,KNN,TMEM45B,0.5378162560854979,0.027862775937647116,0.39599437981493485,0.019081304669259048,5
mcar,0.2,KNN,TYMS,0.6221849393652394,0.0364691196786877,0.4813145121711174,0.0294038337028997,5
mcar,0.2,KNN,UBE2C,0.5383407958220026,0.03216039393595692,0.4219785991940038,0.020148462960324014,5
mcar,0.2,KNN,UBE2T,0.5055562664830651,0.014838395896946261,0.3935754460531808,0.016231318823651024,5
mcar,0.2,Mean,ACTR3B,0.6935472200777097,0.015639762665072863,0.4507003957680859,0.009835229981693094,5
mcar,0.2,Mean,ANLN,0.5915388714507356,0.009543868418549685,0.4760676017988941,0.01763903657411785,5
mcar,0.2,Mean,BAG1,0.31988900771815726,0.014349136067166542,0.2339625758950096,0.008690353097735536,5
mcar,0.2,Mean,BCL2,1.0856533874684378,0.03620509825112294,0.8838495933458084,0.03560592017581511,5
mcar,0.2,Mean,BIRC5,0.9535737373890463,0.013582359780942745,0.7625622260109648,0.011712360127459158,5
mcar,0.2,Mean,BLVRA,0.7278772359597661,0.02945608615956231,0.5720086652396413,0.019951067258704797,5
mcar,0.2,Mean,CCNB1,0.6229239431700534,0.02269240342648062,0.49840318249967686,0.021469437932840098,5
mcar,0.2,Mean,CCNE1,0.8129775650513272,0.022824320370399283,0.6079669923363931,0.01249510222478631,5
mcar,0.2,Mean,CDC20,1.1647064526872517,0.04302380490459156,0.9401794727488635,0.03249115894184399,5
mcar,0.2,Mean,CDC6,0.2355270529605224,0.030121126062751885,0.14953290400705904,0.006459559684423481,5
mcar,0.2,Mean,CDH3,1.2748513765938836,0.03657743747889634,1.0192200417176618,0.047460507522752875,5
mcar,0.2,Mean,CENPF,0.7917590232561642,0.013311444957481308,0.6308943024560614,0.014986019181892482,5
mcar,0.2,Mean,CEP55,0.7097450232806943,0.031283823552433525,0.5725541773223922,0.024849921431768927,5
mcar,0.2,Mean,CXXC5,0.8298095500946312,0.013038544337320176,0.6165756494918403,0.016030887642213464,5
mcar,0.2,Mean,EGFR,0.8205915894929813,0.03798750398909841,0.5304064802124715,0.016952040115033328,5
mcar,0.2,Mean,ERBB2,1.3379451387211725,0.05859032166363349,0.9696725522093883,0.04191992600712992,5
mcar,0.2,Mean,ESR1,2.112349472957071,0.07923393853688428,1.7103442027278006,0.07388958780260961,5
mcar,0.2,Mean,EXO1,0.7518106146050931,0.023051726308974587,0.6199238435366232,0.016984723780382325,5
mcar,0.2,Mean,FGFR4,1.0654806680142932,0.03966824224975687,0.7975468804921011,0.021638131120325477,5
mcar,0.2,Mean,FOXA1,1.5669306130315082,0.07083199616684263,0.9722645165566464,0.04586656775538652,5
mcar,0.2,Mean,FOXC1,1.4433243943251064,0.04411321548077679,1.0040291383803,0.0256487988515448,5
mcar,0.2,Mean,GPR160,0.8086896737617325,0.03943659065328712,0.623190925832165,0.031776166936472575,5
mcar,0.2,Mean,GRB7,1.2462761138126286,0.06998235432989525,0.8824221488594756,0.038404437209768924,5
mcar,0.2,Mean,KIF2C,0.7387467939200817,0.00629567591426273,0.60097841300327,0.005150464075939753,5
mcar,0.2,Mean,KRT14,1.3001896441361411,0.12487460407928508,1.0235197026835785,0.05569070117062967,5
mcar,0.2,Mean,KRT17,1.587186302207121,0.041865789504692434,1.3216360187745653,0.05122836984804639,5
mcar,0.2,Mean,KRT5,1.1265833195295156,0.08052911462613119,0.8013538311820912,0.033632945305374536,5
mcar,0.2,Mean,MAPT,1.5536196390712436,0.022645645631802613,1.3204153279514361,0.0216900672647552,5
mcar,0.2,Mean,MDM2,0.23301838472306766,0.015450795509381752,0.16157945081725295,0.005333306329115371,5
mcar,0.2,Mean,MELK,0.9120932531919737,0.040897675859417774,0.7270521632462944,0.03629089018416751,5
mcar,0.2,Mean,MIA,0.7172728965146518,0.04491242006756493,0.4276678179362857,0.0164196158550153,5
mcar,0.2,Mean,MKI67,0.3404386236036154,0.009531881266075787,0.2662223799776658,0.00660484629902676,5
mcar,0.2,Mean,MLPH,1.523844237389326,0.10622995541493986,1.0261868372329723,0.058887340859605945,5
mcar,0.2,Mean,MMP11,1.3867717592960223,0.025722533758138197,1.110178725061603,0.021044526179994843,5
mcar,0.2,Mean,MYBL2,0.16844812184794022,0.005643257277130845,0.1307467343561988,0.0034447681915335867,5
mcar,0.2,Mean,MYC,1.1161134678126918,0.035898570021843906,0.8998383464491241,0.03448527304781249,5
mcar,0.2,Mean,NAT1,1.9365442015191352,0.02327153312133001,1.7125613982871957,0.024208718365929045,5
mcar,0.2,Mean,NDC80,0.483851988374547,0.030054428562708232,0.376947486438476,0.01922746319324773,5
mcar,0.2,Mean,NUF2,0.4120368148656019,0.027421148597916768,0.3138901273496401,0.009021273254461412,5
mcar,0.2,Mean,ORC6,0.42890917402817275,0.020588213178359804,0.3575996400340533,0.0204267536552274,5
mcar,0.2,Mean,PGR,1.0608998380043035,0.046208289355253715,0.8897765924020732,0.03722349443474008,5
mcar,0.2,Mean,PHGDH,1.3065216116994822,0.04687859580109388,1.0459554029259348,0.03701890435476525,5
mcar,0.2,Mean,PTTG1,0.922247493658735,0.013731351306481556,0.747935698682159,0.010730743844010666,5
mcar,0.2,Mean,RRM2,0.49051676631472746,0.019930803818709684,0.3859178193306321,0.01341173882287573,5
mcar,0.2,Mean,SFRP1,1.6565094619933383,0.04397586241469078,1.3344680344643405,0.022287607179296766,5
mcar,0.2,Mean,SLC39A6,1.6205273551853008,0.025099981455655108,1.3599537054563082,0.020042294830774448,5
mcar,0.2,Mean,TMEM45B,0.6069581950464585,0.019176262575824873,0.4549649688216932,0.013898395777644242,5
mcar,0.2,Mean,TYMS,0.8987397605324816,0.04374407651330652,0.709684190812562,0.03246674700524706,5
mcar,0.2,Mean,UBE2C,1.1820262712418539,0.012243433294308721,0.9590250145531594,0.010170281175686581,5
mcar,0.2,Mean,UBE2T,0.77617532886858,0.026573955593220334,0.6191086254537531,0.018768245264397018,5
mcar,0.2,MissForest,ACTR3B,0.5064599507772524,0.03243335872546117,0.3195024534842196,0.013656903508065931,5
mcar,0.2,MissForest,ANLN,0.3037648061529961,0.016752943019203225,0.23028066137321615,0.010161616948653151,5
mcar,0.2,MissForest,BAG1,0.300543560192827,0.02447715415194736,0.22087812660275669,0.014140087776804327,5
mcar,0.2,MissForest,BCL2,0.6980345296537542,0.0504327165232155,0.5344775407368539,0.031270020145084766,5
mcar,0.2,MissForest,BIRC5,0.5081339354008388,0.03281865406027094,0.3714075391973588,0.023737201560786212,5
mcar,0.2,MissForest,BLVRA,0.6416334875970457,0.03429807338145507,0.4910814837403362,0.023216048730350974,5
mcar,0.2,MissForest,CCNB1,0.38775406550378444,0.020803016301513558,0.2957490398694552,0.014097716474476532,5
mcar,0.2,MissForest,CCNE1,0.4579878080256961,0.050012002061674624,0.3201909244254697,0.027585020783630294,5
mcar,0.2,MissForest,CDC20,0.42267170341507765,0.020609229664324304,0.3189589166264529,0.01618715772098388,5
mcar,0.2,MissForest,CDC6,0.21035815039342473,0.02151781922800522,0.14060220294452944,0.007016749667734877,5
mcar,0.2,MissForest,CDH3,0.8018779188099143,0.05245599209952186,0.6222129596623334,0.03810968894447895,5
mcar,0.2,MissForest,CENPF,0.4550024607893648,0.013213860549895403,0.3490196373336758,0.00805590255232031,5
